id_name,text,location,Label
x219845608,"Kalau tidak gratis, ada baiknya jangan pakai nama 'vaksin merah putih'. Pakai saja nama 'vaksin rental': revolusi mental. Mental berbayar. Semua layanan publik diuangkan.",,Negatif
x2455894506,"@republikaonline Sejak awal emang niatnya ke sana. Herd community. Pantes aja angka kasus positif makin hari makin tinggi. Intervensi minimalis, smbil berharap vaksin sgr ditemukan. Begitu ditemukan seolah semua bs lgsg kembali seperti semula",,Negatif
x2595869268,@faizwahab Kwn2 vaksin dye semua dh naik <U+0001F602>,"Bandar Kuala Terengganu, Teren",Negatif
x61757177,@kompascom Lalu kenapa si Bengak udah impor jutaan Vaksin abal2 itu kemari?? <U+0001F629>,WFH,Negatif
x56663175,"@hardienalfath Hahah ga segitunya ah...

Disuntikkan setelah lolos uji fase ketiga kan ya... aku tak wait and see dulu la sebelum suntik vaksin",mostly in SG,Positif
x74701625,"@dhimasbagus13 tapi memang vaksin biasanya sistem PO sih. soalnya kalo misalnya manjur, seluruh dunia bakalan rebutan. bisa jadi yang telat pesn ga kebagian.","West Borneo, Indonesia",Positif
x1126980199604600832,@sociotalker Klo vaksin aja mesti bayar dan mahal pula..yang ada abis vaksin masyarakat sakit karena bokek alias ga punya duit<U+0001F611>,,Negatif
x1298046919420256256,"@AlifKamal__ @DonAdam68 @jokowi Yg penting fee nya cair, ga penting apa itu vaksin vakson",,Negatif
x1281088397121957888,"@qorygore Gimana kl sbnrnya bkn vaksin? tapi badan kita di inject sm suatu gen buatan elit global, hmm","Santa Barbara, CA",Negatif
x1301095271888117766,"@januakar @kompascom Pasti ada pak. Vaksin yg sekarang mulai diberikan ke masyarakat Inggris itu buatan Pfizer, ada disclaimernya juga yg kira2 bunyinya seperti itu. Indonesia terlampau nekat, padahal rakyatnya kan banyak harus beli banyak juga.",Jakarta,Positif
x711611278997893120,@e100ss Vaksin utk warga negara sendiri ae masih bayar.oh nemen nya negaraku,"Trenggalek, Indonesia",Negatif
x1117743914947989504,""" Vaksin nanti gratis, tapi bagi sebagian besar lainnya harus bayar"".



Yasudah gak papa, nanti kalau misalnya ada yg gak bisa bayar kita gotong royong bantuin buat bayar. Lha wong gitu aja kok repot.",,Positif
x55123349,"@ridwanhr Bukannya bersyukur lu pada pemerintah udah sediain vaksin (meski ga tahu manjur apa kagak)! 



<U+0001F605><U+0001F605><U+0001F605>","Jakarta Selatan, DKI Jakarta",Positif
x1294113925307359237,@kumparan Iyalah yg produsen vaksin nya aja sendiri ngomong kalo vaksin buatannya belum 100%ampuh lah ini langsung beli banyak dan langsung mau suntik ke rakyat. Yg punyak kebijakan beli aja dulu cobain,,Negatif
x570286307,@dwisetyoaji Hehe...ampoon pemerentaah...saya di rumah terpingkal-pingkal bahagia mendengar informasi yg baik itu...vaksin su dekat...,"Yogyakarta, Indonesia",Positif
x304693521,"Vaksin covid buruan keluar dah, siklus kerja dan cuti ga stabil2 kalo gini terus <U+0001F60C><U+0001F60C>","Kota Surabaya, Jawa Timur",Positif
x1238720177706913793,"@kompascom vaksin yg sudah di uji lebih dari 2, tingkat kemanjuran setiap vaksin berbeda &amp; sampai skrang belum ada yg pasti, pmerntah beli vaksin sinovac yg trmsk murah jadi kdepannya rakyat kalo mau gratis pke sinovac &amp; kalo mau vaksin yg tingkat kmanjuran lbih tinggi bayar sndiri. BISNIS",,Positif
x1102792490518642688,"@ariefadhykusuma Abs ini rapid, swab ga laku 

Syarat mutlak adalah Vaksin 

Lumayan ada income baru",,Negatif
x1102792490518642688,"@theirhm Setelah rapid muncul vaksin

Percaya deh ntr ini akan jdi syarat perjalanan",,Negatif
x851772202970230784,"Meskipun masih harus melalui berbagai proses seperti BPOM dan sertifikasi halal, vaksin yang datang menjadi angin segar untuk Indonesia terutama setelah sekitar 9 bulan tertekan sejak pandemi mulai terasa di Indonesia.",Indonesia,Positif
x851772202970230784,"Mengutip Pak Priyo Santoso, Presiden Direktur PT. BNP Paribas Asset Management Indonesia, kedatangan vaksin COVID-19 di Indonesia berpotensi jadi â€˜game-changerâ€™ bagi pasar untuk pemulihan dan pertumbuhan ekonomi Indonesia.",Indonesia,Positif
x37350465,Life goals jangka menengah: nabung buat disuntik vaksin pfizer.,Jakarta Capital Region,Positif
x713327913764925440,Yok yok nabung buat beli vaksin,Banjarbaru,Positif
x1076453612,@lac0st333 gak win yang penting vaksin tepat waktu aja,Bali,Positif
x902561444201340928,Masih menunggu harga vaksin berapa hahaha,Indonesia,Positif
x353474869,@ekaciptaaa Yg penting branding vaksin biar rakyat tenang,Tangerang,Positif
x107990883,Waduh.. efektivitas vaksin sinovac belum diketahui <U+0001F926><U+200D><U+2642><U+FE0F>,"Onan Ganjang, Indonesia",Negatif
x1271060262116683776,Pak @jokowi ada ga vaksin untuk mencegah virus KORUPTOR???tanya aja pak...barangkali bisa pesan k cina...soalnya koruptor makin nambah terusss di negeri endonesahh tercintaa ini...kalau bapak cinta endonesah juga mohon segera pesan vaksin koruptornyaa yaaaa<U+0001F644>,,Negatif
x151844986,"Tweet itu sebagai bentuk keberpihakan kepada kebenaran, jangankan dari China kalau tiba-tiba ada vaksin jatuh dari Bulan terus hasil penelitiannya ""efektif"" pun bakal gue pake.



Kalau menurut penelitian jelek ya bilang jelek, kalau bagus ya bilang bagus mau dari China atau bukan",Cilegon-Bandung,Positif
x143524954,Dengan mengesampingkan perasaan seng percoyo &amp; ga percoyo. Tapi bahagia ngono moco vaksin e wes teko ndek indonesia. Sehat selalu teman-temanku,,Positif
x1236966203391741952,"Bahan baku vaksin ini akan diproses lebih lanjut oleh Bio Farma.



Badan POM masih akan melakukan sejumlah tahapan sebelum akhirnya vaksin dapat digunakan untuk vaksinasi.","West Java, Indonesia",Positif
x1133130306263822337,vaksin diapain lagi nihh kok nggak buruan disebarin Dan nggak Ada kabar,"Surakarta, Jawa Tengah",Negatif
x727869950,"Oh yes, jelas, maybe di sinovac, sudah tanggal 12. Dan alhasil, negara ku memboyong banyak vaksin tersebut dengan alasan 'Sedang promo'",,Negatif
x727869950,"Iyak soalnya, di negara ku, vaksin ini belum uji klinis tentang effisien untuk korban covid19 apa enggak. Dari negara asal nya pun, mereka belum bisa membuktikan keefesienan nya.",,Negatif
x65014503,"Setelah vaksin Covid banyak yg keluar, mesti habis ini banyak ahli vaksin dadakan yg keluar menganalisa jelek &amp; buruknya deh <U+0001F923>","Jakarta - Malang, Indonesia",Negatif
x129193187,"Cuman di indonesia, masyarakatnya dilindungin dari corona bukan pake vaksin. Tapi pake UU, all for stupid democracy",,Negatif
x2508414829,"@sudjiwotedjo Katanya ada yg takut kayak tragedi masker di awal pademi mbah, jadi dari pada kehabisan dibooking dulu tuh vaksin, dg bertaruh uang pajak yg sangat besar. Jadi semacam totohan nomer togel lah","Demak, Indonesia",Negatif
x2438159952,@sirkulangka17 @anak_lipan @manchaq @Fahmibinhassan Vaksin bertujuan memperkuatkan pertahanan badan untuk mengelakkan dari terkena penyakit. Ianya bukan ubat untuk merawat mereka yang sudah kena penyakit.,,Positif
x1195474414604709889,"@fadlizon Luarbiasa ya, utk pengalihan isu vaksin, pilkada, kegagalan ngurus pandemi Covid-19, utang segunung, sampe harus membantai 6 remaja.",,Negatif
x1219152184819900423,"Alhamdulillah vaksin sudah datang,

Setelah lulus nanti semoga lowongan pekerjaan terbuka luas","Cepu, Indonesia",Positif
x342749827,@kompascom Lebih baik nyesal beli daripada nyesal karena gak beli. Vaksin akan langka bos.,North Pole,Positif
x1472245530,"@fchaerunisaa Harapan gw Indonesia ga terima vaksin dari China plis.

Hubungan diplomatik sama negara satu itu kalau menurut gw bakal banyak masalah.",,Negatif
x1285926794965606400,Dipaksa buat daftar jd orng yang pertama di vaksin. Gilak! lu aja dulu coba mau kaga ?!,,Negatif
x730695130965925888,@susipudjiastuti vaksin nya bisa pake racun tikus aja,,Negatif
x1295449077815971840,"Kemarin nyari2 vaksin, skrg vakainnya dtg banyak alesan. Vaksin kw lah, vaksin bahaya lah. Jadi maunya apa kamuu tuh heiiii?",,Negatif
x1385664206,"@OmBruBANS @TJpreter ih syebel bgd ya.. :(( wkk! duh semoga vaksin buruan dah kesebar. trus teater buka lagi. aku roulette ajah belom dapet2 oshi wkk! udah dapet setengah KII, oshi ngeles mulu kesel <U+0001F605>",,Negatif
x869330427214839808,Lagi mikirin vaksin bgst,,Negatif
x1098913243861377024,"@NephiLaxmus Range efektivitas nya berapa? Walaupun nggak akurat tp ada bayangan deh. Jangan2 belum ada uji klinis nya lagi?

Kalau vaksin yg dari eropa ngaku 95%-an.",Bekasi,Negatif
x985018822913474562,@DivHumas_Polri Setuju min..vaksin paling ampuh saat ini adalah protokol kesehatan.,Indonesia,Positif
x1470324014,"@MAIAsangJUARA Maunya sih semua pejabat negara dan keluarganya dulu di vaksin, live semua stasion tv gitu mbak, baru kita percaya dah, he he","Medan Kota, Indonesia",Negatif
x487462004,"@crunchrolll Wkwkkw digoreng teroosss gatau naiknya kapan <U+0001F923>

Klo kaef masi ada harapan sih soalnya isu vaksin pasti bakal ada terus",Surabaya,Negatif
x1104024717516656641,Virusnya.... berevolusi... jadi gak kebal sama vaksin.....,,Negatif
x53123080,@ridwanhr Hiv saja tidak ada vaksin ya sudah 40 tahun.... Vaksin influensa saja ditarik...,Tangerang,Negatif
x107276642,@kompascom Udah terlanjur dp kali daripada dpnya hangus jadi cepet cepet diproduksi. <U+0001F923> lalu sengaja swasta dilarang impor vaksin? Itu demi kesehatan dan keselamatan rakyat ato cuma bisnis sih biar bumn gak rugi banyak karena pesan barang yg belum terbukti ???,Neverland,Negatif
x1305721817500278789,"@kumparan @susipudjiastuti indonesia vaksin cina untuk uji coba,negara lain menolak vaksin cina untuk di uji coba mungkin ini alasan cina",,Negatif
x118639993,"@riry_djoe @kumparan Entar kalo di vaksin muncul narasi â€œwarga curiga Jokowi tidak divaksin, hanya disuntik vitamin saja <U+0001F602>â€",Indonesia,Negatif
x1220189899090907136,"@LisaAmartatara3 Sejak vaksin palsu prilakunya tidak berubah, suatu saat penjara tempatmu.",Indonesia,Negatif
x1198825556529123328,@sarimin klo vaksin itu adlh bumbunya indomie,"Jabar,indonesia",Negatif
x700314571,"dikasih kata kata new normal aja begitu efeknya, ini dikasih vaksin (yg juga belom jelas efektivitasnya)..... mantap.... ya makin merdekaa",,Negatif
x1054385515204534272,kapan vaksin covid dijual di shopee?,,Positif
x828240717264805889,"@itssleeno SAMA VAKSIN. vaksin bikin orang meninggal, gara gara berita jd kemakan omongan berita <U+0001F62D><U+0001F62D><U+0001F62D>","West Java, Indonesia",Negatif
x3032293057,"@Arif_Analyst @jancuk890 @kompascom Duh seorang analys kok logikanya gak sampe , makanya belajar sama yg namanya pengalaman emergency penggunaan vaksin, lagian uji klinis tahap 3 uda di lakukan dari berbulan2 lalu, dan hasilnya sampai saat ini tidak ada masalah , makanya kalo ada berita di baca","Jakarta Pusat, DKI Jakarta",Positif
x3032293057,"@ulinnuha_andi @jancuk890 @kompascom Vaksin uda di beli karena sejauh ini uji klinis rahap 3 nya di rasa bagus, tinggal nunggu hasil akhirnya saja","Jakarta Pusat, DKI Jakarta",Positif
x3032293057,"@jancuk890 @kompascom Kan lagi di uji coba tahap 3 bambang, itu juga vaksin gak serta merta langsung di kasiin, masih tetep nunggu hasil uji klinis nya .. hadeuh","Jakarta Pusat, DKI Jakarta",Positif
x1304516088428986374,@VaksinUntukKita Jadi bayar ga nih vaksinnya ? Kalo ada yang bayar yaaa ganti aja namanya jangan â€˜Vaksin Untuk Kitaâ€™,,Negatif
x1307826875763314694,@Innayaputri72 Deuh gak mau vaksin covid suntik vit aja...,,Negatif
x37635789,@arnold5508 Om @arnold5508 semua vaksin yg ada akan muncul lagi Vaksin Merah putih. Semoga for free.,"West Java, Indonesia",Positif
x2226157599,engga deng. lebih plot twist... mengandung babi. langsung pada anti vaksin semua,he/him/desek,Negatif
x980384918017531905,revisi2 protokol validasi cleaning vaksin covid semoga yg terakhir hari ini alias ganbatte <U+0001F602><U+0001F64F><U+0001F3FB>,"Kota Bandung, Jawa Barat",Positif
x66542749,"@rizkidwika 107 juta vaksin, berarti itu yg prioritas. Yg prioritas aja ada yang bayar. Apalagi yg lain ya. Udah bayar sendiri, belum tentu tahun depan ada. Kalo singapore ada vaksin bayar untuk warga asing tahun depan kayanya penuh sama orang indonesia.",Jakarta dan sekitarnya,Positif
x1074979413433888768,"Vaksin mau keluar data copid meningkat. 

Apa artinya yaaa? 

Masalah datang

Masalah lagi

Dan lagi - lagi masalah



Mulai lupakan dengan bangun pagi, ngopi ngobrol dengan bahasan yg sederhana"" dgn tetangga Alhamdulillah bahagia.

Aku cinta Indonesia","Yogyakarta, Indonesia",Negatif
x1112597025940365312,"@ILCtv1 pilkada solo medan, vaksin yg masih meragukan, ekonomi, Hutang BUMN, Hutang Negara, Devisit Neraca, Kasus korupsi, Omnibus Law, dll semua terpecah krena kasus ini..<U+0001F601><U+0001F601><U+0001F601>",,Negatif
x399438233,@kompascom Ditilep 10rb per vaksin bisa nih <U+0001F92D>,,Negatif
x813599884032950272,@_haye_ Gratis???? Bayar lebih mahal dr vaksin lain oi.,,Negatif
x96355609,Desember tahun lalu kasus Covid mulai ada.. Desember tahun ini vaksin Covid mulai diberikan. Semoga Covid segera teratasi.,Yogyakarta,Positif
x1276782378157895680,@bukantehjasmine @gulagulayoopy @tanyainrl Ntarlah klo udh suntik vaksin gua main wkwk,,Positif
x1203897003748421634,@qorygore Vaksin jembut,bdg-krw<U+0001F375>,Negatif
x1277313210190753792,@iilvme Kan sekarang udah ada vaksin,disini,Positif
x2716332137,@iilvme tapi udah ada vaksin nya sekarang,samping kulkas,Positif
x441861553,"@Kota_Tangerang Syaratnya apaan aja min, kalau mau ikuyan vaksin gratis?",Jakarta Barat,Positif
x114154991,"@ernestprakasa @jokowi Setuju, bila perlu pejabat dan pemimpin negara lebih dulu di vaksin biar masyarakat yakin untuk di vaksin covid-19","ÃœT: -8.678824,115.211303",Negatif
x228399835,Alumni covid gak kebagian vaksin,"Kota Cirebon, Jawa Barat",Negatif
x1274560564920905731,@kompascom Knp mlh udh diborong pemerintah..kl vaksin gagal siapa yg bertanggungjwb...jgn saling lempar..,,Negatif
x53004992,"Kalau di vaksin itu harus bayar, selama dibawah harga Rapid, gw mau bayar.



Sepanjang dijamin 1 tahun kedepan bisa bebas traveling, tanpa harus Rapid tiap mau masuk Kereta atau Pesawat..",,Positif
x331691740,waktu itu ada yang pernah share website untuk lihat progress vaksin covid. boleh di reshare lagi kah?,,Positif
x3184723542,"Kedatangan vaksin telah memberikan berita baik di bidang perekonomian, namun tanpa kerja sama yang nyata dalam investasi dan ekonomi, pemulihan ekonomi Indonesia tidak akan optimal.","Jakarta Pusat, DKI Jakarta",Positif
x1219364886905409536,"Lihat brta CNBC di YT ttg kedatangan 1,2 jt vaksin, iseng2 baca komen2nya. Pingin tau apa pendapat netizens. As I suspected, banyak yg negatif, ttg vaksin, ttg pandemi covid. Sbagian besar misinformed/disinformed. Wasn't surprised. Hnya mikir perlu effort luar biasa utk edukasi.",,Positif
x1115931843281293312,"@ammargang gua mikir simple nya kalo dengan perbandingan segitu dan banyak org yang gamau beli vaksin karna terbatas biaya, sama aja boong gasi ini virus bakal tetep susah di kendaliinnya<U+0001F642>",heaven,Negatif
x1115931843281293312,@ammargang tapi dengan mindset org yang gamau beli vaksin dan menyepelekan pandemi bisa aja jadi makin lama pandemi beresnya....,heaven,Negatif
x2328786204,"@qorygore Sekalinya ada vaksin, harga nya lumayan bgsd emang <U+0001F611>",Indonesia,Negatif
x701007367,"@PRFMnews Termasuk untuk dalam negeri mereka sendiri? ""Uji klinis (vaksin virus corona) fase ketiga menunjukan hasil yang memuaskan. Saat ini tinggal menunggu persetujuan untuk dipasarkan di China"".",,Positif
x1331920842792452096,@qorygore vaksin apatuh,"Klaten, Jawa Tengah",Negatif
x38853504,Melihat apa yang terjadi dengan Boeing kok agak sangsi sama vaksin buatan Amerika ya...,"Bali, Indonesia",Negatif
x73701132,"@eky1410 Virus pembunuh yang paling gampang jadi wabah masyarakat. Kalo vaksin ngga bisa ngobatin, mau ngga mau antibodi (mosi kepercayaan) yang bekerja. <U+0001F37B>",Deretan pedagang kaki-lima.,Negatif
x865871032355135489,@love_owe @DTanjung15 <U+0001F92D>data lama....dah pindah kali tuh pedagang vaksin palsu,"earth, the round one",Negatif
x1210083842507194368,@qorygore KALO SAMPE DI KASIH HARGA TRUS JUALIN LAGI KE MASYARAKAT DAN SEMUA DI WAJIBKAN MAKE VAKSIN GUA GEBUG DADANYA SAMPE BUNYI DEG.,,Positif
x74656333,"Yang mo tunggu vaksin halal, silahkan menunggu. Klo di rasa lama, boleh stow bikin sendiri <U+0001F92A>","Central Sulawesi, Indonesia",Negatif
x1261347296853147648,kalo depok beneran dikasih vaksin terus nanti klo gagal malah jadi zombie gimana dong nasib gw<U+0001F62D>,#<U+0E40><U+0E15><U+0E19><U+0E34><U+0E27>,Negatif
x1261347296853147648,@alkanaxtrigon enggaaa mksutny tu kayak di film film gitu kadang vaksin ny gagal trs jadi zombie<U+0001F605><U+0001F605><U+0001F605>,#<U+0E40><U+0E15><U+0E19><U+0E34><U+0E27>,Negatif
x1261347296853147648,"@fairyattp iyaa benerr ak gamau di vaksin hikdd, makasihh kilaa kamu juga stay safe yaa &lt;33",#<U+0E40><U+0E15><U+0E19><U+0E34><U+0E27>,Negatif
x1261347296853147648,@nnvzrthn tapi ih jjur nay aku denger dari grup osis kalau 17 Des mau ada seminar tentang sekolah offline....terus vaksin juga mau di uji coba ke depok kan..,#<U+0E40><U+0E15><U+0E19><U+0E34><U+0E27>,Positif
x1261347296853147648,"@nnvzrthn nah iya ituu soalny vaksin ny emg udah teruji 99% bisa mencegah?? ibuku sebenerny juga ga setuju kalo dikasih vaksin, klo sekolah offline sih aku juga setengah2 antara ga setuju sama stuju, lagian main ke luar rumah aja aku masih takut",#<U+0E40><U+0E15><U+0E19><U+0E34><U+0E27>,Negatif
x1261347296853147648,@dewtuworld ini depok aneh bgt maksa2in masuk offline anjir justru gua gamau di vaksin,#<U+0E40><U+0E15><U+0E19><U+0E34><U+0E27>,Negatif
x1261347296853147648,"@fairyattp gatauuu<U+0001F62D><U+0001F62D> aku sendiri sebenerny gamau masuk offline dulu, mentang2 dom ku mau jadi percobaan vaksin....aku malah takut dikasih vaksin <U+0001F62D>",#<U+0E40><U+0E15><U+0E19><U+0E34><U+0E27>,Negatif
x1261347296853147648,@dewtuworld JJUR AJA GUE GA SETUJU DEPOK LGSG DIKASIH VAKSIN SOALNY INI DI DEPOK MASIH PARAH TERUS MAKSA MAKSA IN MASUK SKOLAH OFFLINE ANJIR,#<U+0E40><U+0E15><U+0E19><U+0E34><U+0E27>,Positif
x80055847,Ga sabar suntik vaksin. <U+0001F490><U+2728>,"ÃœT: -6.956548,107.64937",Positif
x839744235368669184,"@Gerindra Saya nunggu vaksin dari biofarma pak,kapan bisa di pakai?","Bekasi Utara, Indonesia",Positif
x1119113141370011651,@ernestprakasa @jokowi gausa dikasi vaksin aja skalian koh,Indonesia,Positif
x4245368845,Dah ada mesej berantai kata vaksin letak cip kononnya senang untuk Dajjal <U+0001F923>,Yong Peng,Negatif
x65279842,"Saatnya Pendataan Vaksin.

Jujur, pengen sih percaya sama pemerintah. 

Sementara resiko terpapar sebagai nakes makin hari makin tinggi. A sitting duck, either way. 

Seperti berjudi dengan taruhan nyawa sendiri. <U+0001F494>",,Positif
